group_id,confidence,confidence_score,recommendation,perusahaan_id,nama_usaha,alamat,your_reasoning
DUP_478,DEFINITE_DUPLICATE,73,MERGE,6593445,USAHA BATU BATA IDRUS,JL. SATELIT RT 03 RW 01,"Nama mirip, dukungan alamat/GPS sebagian"
DUP_478,DEFINITE_DUPLICATE,73,MERGE,6593449,USAHA BATU BATA SAHIBU,JL. SATELIT RT 03 RW 01,"Nama mirip, dukungan alamat/GPS sebagian"
DUP_478,DEFINITE_DUPLICATE,73,MERGE,6593450,USAHA BATU BATA ALAM RASYID,JL. SATELIT RT 03 RW 01,"Nama mirip, dukungan alamat/GPS sebagian"
DUP_478,DEFINITE_DUPLICATE,73,MERGE,6593452,USAHA BATU BATA ARMIN,JL. SATELIT RT 03 RW 01,"Nama mirip, dukungan alamat/GPS sebagian"
DUP_478,DEFINITE_DUPLICATE,73,MERGE,6593453,USAHA BATU BATA BASRI,JL. SATELIT RT 03 RW 01,"Nama mirip, dukungan alamat/GPS sebagian"
DUP_478,DEFINITE_DUPLICATE,73,MERGE,6593454,USAHA BATU BATA SUKRI,JL. SATELIT RT 03 RW 01,"Nama mirip, dukungan alamat/GPS sebagian"
DUP_479,PROBABLE_DUPLICATE,89,MERGE,4956623,PENGEPUL BESITUA (KASIMAN),JL SAWI,"Nama sangat mirip, alamat/GPS mendukung"
DUP_479,PROBABLE_DUPLICATE,89,MERGE,4956687,PENGEPUL BESI TUA (KARMIN),JL SAWI,"Nama sangat mirip, alamat/GPS mendukung"
DUP_480,PROBABLE_DUPLICATE,85,MERGE,5393039,STAN 46,JALAN LASINRANG PASAR LAKESSI RT:2 RW:2,"Nama sangat mirip, alamat/GPS mendukung"
DUP_480,PROBABLE_DUPLICATE,85,MERGE,97750619,STAND 46,"STAND 46 JALAN LASINRANG, PASAR LAKESSI","Nama sangat mirip, alamat/GPS mendukung"
DUP_481,PROBABLE_DUPLICATE,81,MERGE,5409004,JUAL SAYUR KELILING <DARNA>,JL JEND MUH YUSUF,"Nama sangat mirip, alamat/GPS mendukung"
DUP_481,PROBABLE_DUPLICATE,81,MERGE,5409017,PENJUAL SAYUR KELILING <CANRA>,JL JEND MUH YUSUF,"Nama sangat mirip, alamat/GPS mendukung"
DUP_481,PROBABLE_DUPLICATE,81,MERGE,5409019,PENJUAL SAYUR KELILING <UPE>,JL JEND MUH YUSUF,"Nama sangat mirip, alamat/GPS mendukung"
DUP_482,PROBABLE_DUPLICATE,87,MERGE,5409054,JUAL KELONTONG <HJ KASMA>,JALAN JENDRAL SUDIRMAN,"Nama sangat mirip, alamat/GPS mendukung"
DUP_482,PROBABLE_DUPLICATE,87,MERGE,5412017,JUAL KELONTONG <HASNA>,JALAN JEND SUDIRMAN,"Nama sangat mirip, alamat/GPS mendukung"
DUP_483,PROBABLE_DUPLICATE,88,MERGE,5409062,JUAL KELONTONG <MUNIRA>,JALAN BAMBU RUNCING,"Nama sangat mirip, alamat/GPS mendukung"
DUP_483,PROBABLE_DUPLICATE,88,MERGE,5412014,JUAL KELONTONG <JUNIASTI>,JALAN BAMBU RUNCING,"Nama sangat mirip, alamat/GPS mendukung"
DUP_484,PROBABLE_DUPLICATE,88,MERGE,5409091,WARUNG KELONTONG<RISMA>,JALAN KETERAMPILAN,"Nama sangat mirip, alamat/GPS mendukung"
DUP_484,PROBABLE_DUPLICATE,88,MERGE,97474939,WARUNG KELONTONG (HASMI),JALAN KETERAMPILAN,"Nama sangat mirip, alamat/GPS mendukung"
DUP_485,PROBABLE_DUPLICATE,85,MERGE,5409102,JUAL KELONTONG <HALIMAH>,JALAN H AGUS SALIM,"Nama sangat mirip, alamat/GPS mendukung"
DUP_485,PROBABLE_DUPLICATE,85,MERGE,5409110,JUAL KELONTONG <NURLIAH>,JL H AGUSSALIM,"Nama sangat mirip, alamat/GPS mendukung"
DUP_486,PROBABLE_DUPLICATE,86,MERGE,5409104,JUAL KELONTONG <NIAR>,JALAN BAU MASSEPE,"Nama sangat mirip, alamat/GPS mendukung"
DUP_486,PROBABLE_DUPLICATE,86,MERGE,97468162,JUAL KELONTONG (MULIA),JL BAU MASSEPE,"Nama sangat mirip, alamat/GPS mendukung"
DUP_487,PROBABLE_DUPLICATE,85,MERGE,5409133,JUALAN KELONTONG <MEGAWATI>,JALAN MANGGA TENGAH NO 340,"Nama sangat mirip, alamat/GPS mendukung"
DUP_487,PROBABLE_DUPLICATE,85,MERGE,5409139,JUALAN KELONTONG <WARTIKA>,JALAN MANGGA TENGAH NO 29,"Nama sangat mirip, alamat/GPS mendukung"
DUP_488,PROBABLE_DUPLICATE,82,MERGE,5409160,WARUNG KELONTONG <NURLINA>,KOMPLEKS PELABUHAN NUSANTARA,"Nama mirip, dukungan alamat/GPS sebagian"
DUP_488,PROBABLE_DUPLICATE,82,MERGE,5412032,WARUNG KELONTONG <SAKINAH>,KOMPLEKS PELABUHAN NUSANTARA,"Nama mirip, dukungan alamat/GPS sebagian"
DUP_488,PROBABLE_DUPLICATE,82,MERGE,5412033,WARUNG KELONTONG <NAHARIA>,KOMPLEKS PELABUHAN NUSANTARA,"Nama mirip, dukungan alamat/GPS sebagian"
DUP_488,PROBABLE_DUPLICATE,82,MERGE,97477171,WARUNG KELONTONG (ZAKARIA),KOMPLEKS PELABUHAN NUSANTARA,"Nama mirip, dukungan alamat/GPS sebagian"
DUP_489,PROBABLE_DUPLICATE,86,MERGE,5409179,JUAL PAKAIAN JADI <MASITA>,JLN PINGGIR LAUT,"Nama sangat mirip, alamat/GPS mendukung"
DUP_489,PROBABLE_DUPLICATE,86,MERGE,5409180,JUAL PAKAIAN JADI <MUH NASIR>,JALAN PINGGIR LAUT,"Nama sangat mirip, alamat/GPS mendukung"
DUP_489,PROBABLE_DUPLICATE,86,MERGE,97487102,JUAL PAKAIAN JADI (JUMIATI),JLN PINGGIR LAUT,"Nama sangat mirip, alamat/GPS mendukung"
DUP_490,PROBABLE_DUPLICATE,85,MERGE,5409250,JUAL PAKAIAN <HJ FAIZAH>,JL LASINRANG,"Nama sangat mirip, alamat/GPS mendukung"
DUP_490,PROBABLE_DUPLICATE,85,MERGE,TEMP-1768986224064-470,JUAL PAKAIAN<HJ.MASITA>,JL.LASINRANG,"Nama sangat mirip, alamat/GPS mendukung"
DUP_491,DEFINITE_DUPLICATE,81,MERGE,5409286,PENJUAL SAYUR <LILI>,JALAN LASINRANG PASAR LAKESSI,"Nama mirip, dukungan alamat/GPS sebagian"
DUP_491,DEFINITE_DUPLICATE,81,MERGE,55434239,PENJUAL SAYURAN <I TIPU>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_491,DEFINITE_DUPLICATE,81,MERGE,55464564,PENJUAL SAYURAN <ISIA>,"Pasar lekessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_491,DEFINITE_DUPLICATE,81,MERGE,55484278,PENJUAL SAYURAN <NAWIA>,"Pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_491,DEFINITE_DUPLICATE,81,MERGE,55556319,PENJUAL SAYURAN <SIBE>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_491,DEFINITE_DUPLICATE,81,MERGE,56003999,PENJUAL SAYURAN <LILI>,"pasar lakessi, RT 1/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_492,PROBABLE_DUPLICATE,85,MERGE,5409289,STAND HJ ENDANG,JALAN LASINRANG PASAR LAKESS I BLOK H.20 1,"Nama sangat mirip, alamat/GPS mendukung"
DUP_492,PROBABLE_DUPLICATE,85,MERGE,5409312,STAND HJ.ERNA,JALAN LASINRANG PASAR LAKESSI BLOK C.213,"Nama sangat mirip, alamat/GPS mendukung"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,5409301,MENJUAL CAMPURAN <DAHLIA>,PASAR LAKESSI JLN LASINRANG,"Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55375909,PENJUAL CAMPURAN <HASNI>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55401482,PENJUAL CAMPURAN <MASITA>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55429167,PENJUAL CAMPURAN <JUMRIANI>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55432432,PENJUAL CAMPURAN <HJ. ADERIA>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55433782,PENJUAL CAMPURAN <ROSDIANA>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55459738,PENJUAL CAMPURAN <HJ. NURSIAH>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55477039,PENJUAL CAMPURAN <MIRNAWATI>,"pasar wekkee, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55483320,PENJUAL CAMPURAN <BUAN>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55483958,PENJUAL CAMPURAN <HJ. KARE>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55520823,PENJUAL CAMPURAN <I DIA>,"pasar wekkee, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55575124,PENJUAL CAMPURAN <RISMAWATI>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55612953,PENJUAL CAMPURAN <SABARIA>,"Pasar lekessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55641272,PENJUAL CAMPURAN <IDA>,"pasar wekkee, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55671928,PENJUAL CAMPURAN <LINA>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55704634,MENJUAL CAMPURAN <I DIWI>,"kamp. baru labempa, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55727741,PENJUAL CAMPURAN <Hasnawati>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55735053,MENJUAL SAYURAN <MIRNAWATI>,"pasar wekkee, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55795943,PENJUAL CAMPURAN <I CALLA>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55796228,PENJUAL CAMPURAN <ATIMA>,"pasar lakessi, RT 2/RW 4","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55885421,PENJUAL CAMPURAN <CINANDI>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55887294,PENJUAL CAMPURAN <NURSYAM>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,55974901,PENJUAL CAMPURAN <SURIANI>,"pasar wekkee, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,56035303,PENJUAL CAMPURAN <MARDIANA>,"pasar lakessi, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_493,DEFINITE_DUPLICATE,76,MERGE,6696525,PENJUAL CAMPURAN <NASIRA>,"LOS PASAR LAKESSI, JALAN LASINRANG","Nama mirip, dukungan alamat/GPS sebagian"
DUP_494,PROBABLE_DUPLICATE,85,MERGE,5409308,STAND HJ NANNA KIDS,AL LASINRANG PASAR LAKESS,"Nama sangat mirip, alamat/GPS mendukung"
DUP_494,PROBABLE_DUPLICATE,85,MERGE,55596814,STAND HJ NANNA KIDS <ARINI>,"jl lasinrang pasar lakessi, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_495,DEFINITE_DUPLICATE,95,MERGE,5409316,PENJUAL TAHU TEMPE <SALBIA>,JL GERBANG NIAGA PASAR LAKESSI,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_495,DEFINITE_DUPLICATE,95,MERGE,55368758,PENJUAL TEMPE TAHU <SALBIA>,"pasar lakessi, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_496,DEFINITE_DUPLICATE,95,MERGE,5409346,WARUNG KELONTONG <SAYANA>,JALAN ANDI MAKKASAU,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_496,DEFINITE_DUPLICATE,95,MERGE,58045146,SAYANA,JL.A. MAKKASAU NO.144Soreang,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_497,PROBABLE_DUPLICATE,88,MERGE,5409393,TOKO KELONTONG <NURHAYATI>,JL PETTA ODDO,"Nama sangat mirip, alamat/GPS mendukung"
DUP_497,PROBABLE_DUPLICATE,88,MERGE,5412077,TOKO KELONTONG <HERAWATI>,JL PETTA ODDO,"Nama sangat mirip, alamat/GPS mendukung"
DUP_498,PROBABLE_DUPLICATE,85,MERGE,5409407,TOKO KELONTONG <PATI>,JL.H A M ARSYAD,"Nama sangat mirip, alamat/GPS mendukung"
DUP_498,PROBABLE_DUPLICATE,85,MERGE,TEMP-1768986224063-409,Toko Kelontong(NANIS),JL. H. A. M. ARSYAD,"Nama sangat mirip, alamat/GPS mendukung"
DUP_499,DEFINITE_DUPLICATE,68,MERGE,5409409,JUALAN CAMPURAN <ROSMIANTI>,JL LAUPE,Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,5409418,JUAL CAMPURAN <HADRIAH>,JL. LAUPE BTN GRAHA NO.2B,Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55363703,PENJUAL CAMPURAN <HASTINI>,"jl. baumassepe, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55365701,PENJUAL CAMPURAN <DJUMIATI>,"jl. keterampilan, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55365799,PENJUAL CAMPURAN,"jl. matalie, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55366832,PENJUAL CAMPURAN <RIKA>,"jl. atletik, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55370594,PENJUAL CAMPURAN <SURIANA>,"jl. takkalao, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55371068,PENJUAL CAMPURAN <KARTINI>,"jln. m. arsyad, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55372512,MENJUAL MINUMAN <RINI ARIANI>,"jl. kapt. h. lanca, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55373156,PENJUAL CAMPURAN <NURJANNAH>,"jl. pendidikan, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55374866,PENJUAL CAMPURAN <YULIANTI>,"jl. reformasi, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55375214,PENJUAL CAMPURAN <NORMA>,"jl. cendrawasi, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55375571,US. PENJUAL CAMPURAN <NITA>,"JALAN BAU MASSEPE, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55375667,PENJUAL CAMPURAN <KASMIAH>,"jl.h.m arsyad, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55376138,PENJUAL CAMPURAN <SUMARNI>,"jln. titang, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55376739,US. PENJUAL CAMPURAN <WARDIANA>,"LAPADDE, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55376874,PENJUAL CAMPURAN <RUSNI>,"jl. latasakka, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55377158,PENJUAL CAMPURAN <nasriadi>,"jln.  stadion gelora, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55377342,US. JUAL CAMPURAN <RUSNI>,"JALAN BAU MASSEPE, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55397559,PENJUAL CAMPURAN <NURLINA>,"jl. h. laele, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55398691,PENJUAL CAMPURAN <HARNITA>,"jl. langsat, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55399351,PENJUAL CAMPURAN <HASTATI>,"jl. laupe, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55399886,PENJUAL CAMPURAN <SAMHAN>,"jl. mattirotasi baru selatan, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55402167,PENJUAL CAMPURAN <MAHARIA>,"jl. kesuma timur, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55402180,PENJUAL CAMPURAN <NURALAM>,"jl. abd. rasyid, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55402565,PENJUAL CAMPURAN <SAKKA>,"jl. taebe, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55404485,PENJUAL CAMPURAN <JUWITA>,"jl. lapangape, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55405291,PENJUAL CAMPURAN <HASNIAH>,"jl. keterampilan, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55406258,PENJUAL CAMPURAN <MIMANG>,"jl. amal bakti, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55406310,PENJUAL CAMPURAN <IRA>,"jl. m. yusuf, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55406711,PENJUAL CAMPURAN <CORINA>,"jl. andi makkulau, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55426273,PENJUAL CAMPURAN <IRGY SYAHRAN>,"jl. lasinrang, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55429210,PENJUAL CAMPURAN <NAWIR>,"jln. titang, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55429472,JUAL CAMPURAN <KARSIA>,"Jl. Singa, RT 2/RW 7",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55430149,MENJUAL MINUMAN <SALMA>,"jl. abd. rasyid, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55431161,MENJUAL MINUMAN <NASDIANAN>,"jl. matalie, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55432964,US. JUAL CAMPURAN <RAMLI>,"JALAN BAU MASSEPE CAPPA GALUNG, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55433679,PENJUAL CAMPURAN <TAHIRA>,"jl. bau massepe, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55434638,PENJUAL CAMPURAN <CUNDUNG>,"jl. amal bakti, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55435836,PENJUAL CAMPURAN <CIA>,"jl. laupe, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55437163,PENJUAL CAMPURAN <INAHIRA>,"jln. petta oddo, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55442478,PENJUAL CAMPURAN <HJ. NURHIDAYAH>,"jln. laupe, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55442510,US. PENJUAL CAMPURAN <FATMAWATI>,"Jl. Handayani, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55444056,PENJUAL CAMPURAN <NURSIA>,"jl. lapangape, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55445523,PENJUAL CAMPURAN <RAHMANIA>,"jl. terminal induk, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55446334,PENJUAL CAMPURAN <IDIMANG>,"jl. pendidikan, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55447085,PENJUAL CAMPURAN <MURNI>,"jln. sumur jodoh, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55449358,PENJUAL CAMPURAN <EKAWATI>,"jl. kesadaran, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55449521,PENJUAL CAMPURAN <ISDAYANTI>,"Jl. Kijang, RT 2/RW 8",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55449608,US. JUAL CAMPURAN <RUSNIAH>,"JALAN BAU MASSEPE, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55451504,PENJUAL CAMPURAN <A.SURYA>,"lompoe, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55451862,PENJUAL CAMPURAN <ELYA>,"jl. bau massepe, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55451974,JUAL CAMPURAN <MASITA>,"JLN- LAPADDE, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55452124,PENJUAL CAMPURAN <MASSE>,"jl. lapangape, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55452262,JUAL CAMPURAN <SARVENI>,"Jl. Tinumbu, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55452509,PENJUAL CAMPURAN <MARIANI>,"jl. pinisi, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55453544,JUAL CAMPURAN <ANI>,"JLN- LAGALIGO, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55454656,MENJUAL MINUMAN <ALFIYANTI>,"Jl. Matalie, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55455831,PENJUAL CAMPURAN <NUR ASIA>,"jl. atletik, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55457055,MENJUAL MINUMAN <SALMA>,"jln. petta oddo, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55457688,PENJUAL CAMPURAN <MURTINI>,"jln. mattirotasi, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55459151,JUAL CAMPURAN <HABIBI>,"Jl. Lasangga, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55459534,PENJUAL CAMPURAN <SATRIANI>,"jln. sumur jodoh, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55459702,PENJUAL CAMPURAN <CANY>,"jl. keterampilan, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55461005,PENJUAL CAMPURAN ISA <ISA>,"jl andi sinta, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55461035,MENJUAL MINUMAN <ANI>,"jln. h. m. arsyad, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55462705,PENJUAL CAMPURAN <NUR IKADA>,"jl. pinggir laut, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55465076,PENJUAL CAMPURAN <ARNENI>,"jl. pinisi, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55465472,PENJUAL CAMPURAN <SURIANI>,"jl. takkalao, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
DUP_499,DEFINITE_DUPLICATE,68,MERGE,55466613,MENJUAL MINUMAN <SULFIANI>,"jln m. arsyad, RT 0/RW 0",Nama/alamat/GPS tidak cukup mirip
