idsbr,nama_usaha,nama_komersial_usaha,alamat,nama_sls,kodepos,nomor_telepon,nomor_whatsapp,email,website,latitude,longitude,keberadaan_usaha,kdprov,kdkab,kdkec,kddesa
2544042,CV MAKMUR JAYA PARE,,JLN.LANGSAT,,,085343907999,,hasniarmakmur@gmail.com,,,,1,73,72,011,006
2544750,KARYA KENCANA BERSAMA,,JL A. MAKKASAU,,,813-32318676,,Herianirani12@gmail.com,,,,1,73,72,030,001
2544944,KSM PEMUDA MANUNGGAL,,ARUNG MAMPI,,,081527888986,,6jk5b@wimsg.com,,,,1,73,72,011,001
2545994,PONPES BAHRUL ULUM,,JL. JEND. M. YUSUF,,,081355836728,,ppbahrululum2021@gmail.com,,,,1,73,72,010,003
2546527,MIRZANINDO PERKASA UTAMA,,JALAN BAU MASSEPE,,,082292199398,,yusri.mirzanindo@gmail.com,,,,1,73,72,011,001
2546668,LPPL TELEVISI PEDULI PAREPARE,,JL. JEND SUDIRMAN,,,0811424600,,lppltvpeduliparepare@gmail.com,,,,1,73,72,010,
2549195,AL-MAEMUNAH,,"JL. BAU MASSEPE NO. 109, KAMPUNG BARU",,,042128144,,yayasanalmaemunahpare,,,,1,73,72,011,006
2549436,KLINIK TERATAI PABBETTOWALI,,JL.CHALIK ASRAMA BRIMOB,,,085255747998,,klinikpabettowali@gmail.com,,,,1,73,72,011,003
2549752,BANK SYARIAH INDONESIA TBK.,,LAHAEDE,,,0421-22456,,adm2.parepare877@gmail.com,,,,1,73,72,030,003
2551023,MIKHAIL,,PELITA,,,085394944446,,j1.black.mmc@gmail.com,,,,1,73,72,030,002
2551377,LESTARI ABADI,,JL H. MUH. YUNUS PERUMAHAN GRAND SULAWESI,,,085257772345,,pkbmi@yahoo.com,,,,1,73,72,010,004
2553522,LSM MERAH PUTIH,,"JL. GANGGAWA NO.27 RT.002 RW.004, UJUNG BULU",,,0811421298,,lsmmerahputih001@gmail.com,,,,1,73,72,020,004
2553865,ASURANSI SINAR MAS,,JL VETERAN,,,085656000416,,pincab.parepare@sinarmas.co.id,,,,1,73,72,020,003
2557559,GASINDO RESKI PERDANA,,JL. ANDI SINTA NO. 118 RT. 001 RW. 010,,,0421-26773,,gasindorezekiperdana@gmail.com,,,,1,73,72,030,002
2558918,BADAN AMIL ZAKAT NASIONAL KOTA PAREPARE,,JL. AGUSSALIM KOMP. ISLAMIC CENTER,,,085299057655,,rifdaningsi.baznas@gmail.com,,,,1,73,72,020,002
2561336,ZAM-ZAM INDONESIA,,JL. LARIANGNYARENGNGE PAREPARE,,,0811412550,,u.c.h.e.q.n.yo.mpa@gmail.com,,,,1,73,72,010,005
2562559,AL INDO PROPERTY,,PERUMAHAN GRIYA PUTRI PRATAMA JL SAPTA MARGA,,,085255895246,,baaiczhy@gmail.com,,,,1,73,72,030,006
2565089,PENGURUS PSTI PAREPARE,,JL.KEBUN SAYUR GRIYA PONDOK INDAH,,,085330809685,,firmansuaib79@gmail.com,,,,1,73,72,030,004
2566436,INAYAH,,JL BAU MASSEPE,,,085232885956,,ardininayah@gmail.com,,,,1,73,72,011,001
2567480,AIDAZ REZKY PARE,,JL H. AGUSSALIM LR. BERSAHAJA,,,08124489897,,aidazrezky@yahoo.com,,,,1,73,72,011,005
2567910,FORUM KOMUNIKASI MUBALLIGH DAN PENGURUS MASJID,,JL.JEND. SUDIRMAN,,,085255994777,,abdullah25021970@gmail.com,,,,1,73,72,011,002
2569114,MAPPABENGNGA PAREPARE,,JL. GELORA MANDIRI,,,082348164713,,,,,,6,73,72,010,004
2570060,MELATI LOROSAE,,JALAN JAMBU,,,042122789,,ayuqadarsih@gmail.com,,,,1,73,72,020,001
2572143,MEDIA GROUP PAREPARE INFORMASI,,PERUMAHAN ALAM LESTARI,,,082341187653,,paresinformasi@gmail.com,,,,1,73,72,011,002
2572843,LKM AMANAH,,JL. PANORAMA TIMUR,,,088704644442,,lkmamanah2021@gmail.com,,,,1,73,72,020,004
2572849,LKM HARAPAN KITA,,JL. LAUPE,,,085241761365,,sibawapipengre.kk2@gmail.com,,,,1,73,72,030,007
2573171,KHANSA MASPUL TRAVEL,,JL DG PARANI,,,04212920337,,khansamaspul@yahoo.com,,,,1,73,72,020,002
2573990,TPQ NURUL IMAN LEMOE,,JL JEND. H. M. YUSUF,,,085230281789,,sudartoto1@gmail.com,,,,1,73,72,010,003
2574465,PESANTREN HAFIDZIYAH,,"JL. JEND. SUDIRMAN NO.334 RT.005 RW.005, TIRO SOMPE",,,085242782021,,,,,,1,73,72,011,005
2575060,YALA MINERAL BERKAH,,JALAN LASIMING NO.52 I,,,085395834571,,yalamineralberkah19@gmail.com,,,,1,73,72,020,005
2575139,PKBM SIPATUWO DECENG,,JL. KAPTEN H. LANCA,,,0811421968,,pkbmsipatuwodeceng@gmail.com,,,,1,73,72,030,002
2576774,TRIYAS BAGUS SELEAN,,JALAN GELORA MANDIRI PERUMAHAN GRIYA BAGUS A3,,,08114617982,,gbagusvisual@gmail.com,,,,1,73,72,010,004
2577102,SURYA TEHNIK PARE,,KESUMA TIMUR,,,0421-3312286,,yayasansuryatehnikpare@gmail.com,,,,1,73,72,011,006
2577243,KIBI GARDEN PARES,,JL BAMBU RUNCING,,,081355355097,,bobot.hery15@gmail.com,,,,1,73,72,011,002
2577839,KENCANA,,JL DURIAN RUKO,,,081244790049,,kencana.alkes@gmail.com,,,,1,73,72,020,001
2580648,MULIA MEDICA,,JL H. AGUSSALIM,,,04212915735,,uch.eq.n.y.o.mpa@gmail.com,,,,1,73,72,020,001
2581390,EKA VISI INFORMATICS,,"JL. LASINRANG LR 36 NO 19 RT.001 RW.005, KAMPUNG PISANG",,,081354724466,,undhink.yamin@gmail.com,,,,1,73,72,030,001
2582871,LPK TIARA,,"JALAN BAU MASSEPE NO.140, LUMPUE",,,,,lpk.lkptiara@gmail.com,,,,1,73,72,011,001
2582937,CAHAYA MADINAH,,JL. LAUPE,,,085256078889,,firman.syamsuddin@loreal.com,,,,1,73,72,030,007
2584655,AMAL BEKAL INSAN,,JL. SUMUR JODOH GG. BARONANG,,,081355415755,,amalbekalinsan@gmail.com,,,,1,73,72,030,006
2587727,ASTROH PUTRA,,JL ANDI SINTA,,,08124205044,,cv.astrohputra21@gmail.com,,,,1,73,72,030,002
2592642,MOJONG SUKSES BERSAMA,,Jl. Bumi Harapan No. 5,,,042123347,,mojongsukses@yahoo.com,,,,1,73,72,011,002
2595124,AYAM POTONG BISMILLAH,,GARUDA,,,085255390392,,cvayampotongbismillah@gmail.com,,,,1,73,72,010,005
2595729,KREASI MULTI SENTOSA,,JL KETERAMPILAN,,,082332332556,,kmsentosaa@gmail.com,,,,6,73,72,011,
2599797,INDOSEAFOOD,,JALAN HAJI MIRDIN KASIM (TERMINAL LUMPUE SAMPING POS TIKET DINAS PERHUBUNGAN),,,081649086087,,akbarbgz629@gmail.com,,,,1,73,72,011,001
2600588,AN NURRAZAQ ABADI,,JL. OPU DG. RISAJU,,,081243388099,,,,,,1,73,72,030,004
2604863,MDA KATSIRUN NAWWAAL,,"JL VETERAN NO 1 (MESJID LAREPPA AJENREM) RT.002 RW.003, UJUNG SABBANG",,,081355831015,,031797087802000@mailnesia.com,,,,1,73,72,020,003
2607246,MEDIA VISUAL KABEL MANDIRI,,JL. NURUSSAMAWATI NO. 34 B RT. 000 RW. 000,,,853-95575100,,,,,,1,73,72,011,002
2614258,TIGA BINTANG,,PERUM GRAHA SATELIT JL JEND A YANI KM 07,,,081911702664,,cvtigabintang999@gmail.com,,,,1,73,72,030,007
2617336,TK AISYIYAH BUSTANUL ATHFAL 2,,JL A MALLARANGENG,,,082188442548,,paudaisyiyah2ku@mailinator.com,,,,1,73,72,020,004
2618878,AMNUR SEJAHTERA,,JL JENDERAL SUDIRMAN,,,08124246585,,cvamnursejahtera2019@gmail.com,,,,1,73,72,011,
2620692,AIRINDO KARYA,,JL. LASANGGA (BELAKANG KANTOR KELURAHAN LOMPOE),,,085255829715,,airindokaryapare@gmail.com,,,,1,73,72,010,004
2621642,YUDHISTIRA CAHAYA ILMU,,SINGA NO 31 KOTA PAREPARE,,,085299788200,,yudhistiracahaya17@gmail.com,,,,1,73,72,020,001
2623577,BUMI INTERMEDIA INDONESIA,,JL JEND. AHMAD YANI,,,082344449009,,ptbumiintermediaindonesia2@gmail.com,,,,1,73,72,020,005
2626502,RA UMDI LAPADDE MAS,,"PERUMAHAN BTN LAPADDE MAS NO.43D RT.030 RW.09, LAPADDE",,,,,ralapaddemas,,,,1,73,72,020,005
2628211,BINTANG TIMUR,,BTN LAPADDE MAS,,,082333666136,,suburgrow@gmail.com,,,,1,73,72,020,005
2630320,NUSANTARA LAND DEVELOPMENT,,JL BAMBU RUNCING,,,081342577466,,ptnusantaraland@gmail.com,,,,6,73,72,011,002
2630386,ROSA JAYA,,JL. JEND. AHMAD YANI,,,085255534375,,taufikbudi526@gmail.com,,,,1,73,72,020,005
2631281,CV. PRIMEMEDIA,,JALAN INDUSTRI KECIL,,,042128998,,cvprimemediaberjaya@gmail.com,,,,1,73,72,030,005
2636471,SINAR AGUNG,,"JL. JEND. SUDIRMAN NO. 68, BUMI HARAPAN",,,085255923839,,cvsinaragung523@gmail.com,,,,1,73,72,011,002
2636527,KARYA SINAR PERKASA,,"JL.BAU MASSEPE NO.311, LABUKKANG",,,,,ij9177.ij@gmail.com,,,,1,73,72,020,001
2642540,MDA AL ISTIQAMAH BERINGIN,,"JL BERINGIN BLOK A, BUMI HARAPAN",,,081355279172,,madinistiqamahberingin@gmail.com,,,,1,73,72,011,002
2644290,RIZKI MEGA TAMA,,JL SYAMSUL BAHRI,,,081255776767,,www.rizki.mega.tama@gmail.com,,,,6,73,72,020,001
2644619,LKM MADANI,,JALAN KESUMA TIMUR,,,082317778682,,lkmmadani2021@gmail.com,,,,1,73,72,011,006
2644799,BOLL PUTRA MARIO,,JALAN ANDI AJAIB,,,081342961996,,bollputramario@gmail.com,,,,1,73,72,030,003
2645166,FIRST INDO AMERICAN LEASING Tbk,,JL BAU MASSEPE,,,0811422477,,pajak.pare@firstindo.net,,,,1,73,72,020,003
2647042,MAJELIS GEREJA JEMAAT ELIM PAREPARE,,JL TAKKALAO,,,08124168814,,jemaatelimpar802@gmail.com,,,,1,73,72,030,005
2649579,RA DDI AL-FURQAN,,JL. MATAHARI NO. 14 RT. 0 RW. 0,,,812-41411950,,bulqisahmadcs@gmail.com,,,,1,73,72,020,002
2650909,AJATAPPARENG MEGA MEDIA,,JALAN BAU MASSEPE,,,081342100244,,onlineparepos721@gmail.com,,,,1,73,72,011,
2651708,LANDO RUNDU,,USMAN ISA,,,042122441,,landorundu@gmail.com,,,,1,73,72,020,002
2651854,KSM LAGALIGO,,LAGALIGO,,,085255815675,,ksmlagaligo2020@gmail.com,,,,1,73,72,020,005
2654816,WAHANA OTTOMITRA MULTIARTHA TBK.,,"JL. BAU MASSEPE NO.192, UJUNG BULU",,,08115597107,,pareparewom@gmail.com,,,,1,73,72,020,004
2655126,REZKI AMALIA,,JL BAU MASSEPE,,,085242686678,,rezkiamaliapare@gmail.com,,,,1,73,72,011,005
2655520,CAKRA TRI KENCANA,,JALAN DURIAN,,,0811428883,,cakratrikencana@gmail.com,,,,1,73,72,020,001
2659417,PROPERTI ARUNG SALEWANGANG,,JALAN JENDRAL SUDIRMAN NOMOR 88,,,08124216343,,pt.pirus@gmail.com,,,,1,73,72,011,002
2659994,TK TERPADU TUNAS BANGSA,,"JL. REFORMASI NO. 7 RT.003 RW.001, TIRO SOMPE",,,081355563255,,an.gg.ota.nama.lel.e@gmail.com,,,,1,73,72,011,005
2660806,PAMULANG JAYA MANDIRI,,JL KASUARI,,,081254347725,,pamulangpjm@gmail.com,,,,1,73,72,010,004
2662516,LEMBAGA PENDIDIKAN DAN KETERAMPILAN (LPK) HIKMAH,,JL JENDRAL MUHAMMAD YUSUF,,,082192234107,,kamaliahnur505@gmail.com,,,,1,73,72,010,005
2663193,NURUL AQSHA,,"JL. KAKATUA I/12 PERUMNAS WEKKE'E RT.002 RW.005, GALUNG MALOANG",,,085242204177,,wiwiekcipa@gmail.com,,,,1,73,72,010,005
2663276,CAHAYA ILAHI BAROKAH,,JL JEND M YUSUF PERUMAHAN GRAND D'NAILAH,,,081342037633,,ptcahayailahibarokah@gmail.com,,,,1,73,72,010,005
2665253,PENA MAS MEDIA,,JL. MALEO PERUMNAS WEKKE'E,,,085244315333,,merpos@ymail.com,,,,1,73,72,010,004
2667713,BERKAH MEDIA JAYA,,JALAN SAMSUL ALAM BULU,,,082393144177,,insidennews577@gmail.com,,,,1,73,72,011,002
2668315,PEGAWAI NEG.TRAMPIL 357 KURSUSLATIHAN KARJA (KLK) PAREPARE,,JL KETERAMPILAN,,,082346917157,,kpntrampil357@yahoo.co.id,,,,1,73,72,011,
2668603,KB FINANSIA MULTI FINANCE,,JL ANDI MAKKASAU (RUKO),,,042126031-33,,sandy.nurdianti@finansia.com,,,,1,73,72,030,003
2671181,ANUGRAH TENRILAWA,,JL LAUPE BTN GRAHA LEMBAH HARAPAN,,,042128747,,trisna.amiruddin13@gmail.com,,,,1,73,72,030,007
2672600,INTIRA JABKA NAFAKO,,JL. TERUNG NO. 13,,,082259524445,,pt.intirajabkanafako@gmail.com,,,,1,73,72,030,005
2673933,MDA DDI MIFTAHUSSALAM,,"JL ARUNG MAMPI NO 7 A RT.002 RW.003, LUMPUE",,,0421+23890,,zhirarahma.07@gmail.com,,,,1,73,72,011,001
2675123,BRIELLA MULTI DESAIN,,JALAN PETTA ODDO,,,082248110119,,briellamultidesain1@gmail.com,,,,1,73,72,030,006
2678350,PRATOMO PUTRA TEKNIK,,JALAN GELATIK BLOK D NOMOR 13 PERUMNAS,,,04212915536,,sriasihsubawa13@gmail.com,,,,1,73,72,010,005
2680258,IKATAN GURU RAODATUL ATHFAL,,JL. JENDERAL SUDIRMAN,,,042121133,,wptax08@yahoo.com38,,,,1,73,72,011,
2680450,SMP FRATER,,JL. VETERAN (SMP FRATER),,,042123494,,smpfraterparepare@ymail.com,,,,1,73,72,020,005
2685733,ARAKHA MULIA SEJATI,,JALAN AGUSSALIM,,,085240527863,,arakha.mulia.sejati@gmail.com,,,,1,73,72,020,001
2686644,PENGAYOMAN PENGADILAN NEGERIKODYA PAREPARE,,"JL.JEND.SUDIRMAN NO.43, BUMI HARAPAN",,,,,koperasi.pnparepare@yahoo.com,,,,1,73,72,011,002
2687951,LPK LKP BUANA MANDIRI,,BTN TIMURAMA,,,08124207695,,yayasanbuana,,,,1,73,72,010,004
2689641,HJ. MARYAM PROPERTY,,TASSISO,,,085239642567,,cv.hj.maryam_property@hotmail.com,,,,1,73,72,010,005
2691951,LOMPONAI JAYA ABADI,,JL. GARUDA,,,085299197899,,pt.lomponaijayaabadi@gmail.com,,,,1,73,72,010,005
2692953,ZAMZAM PROPERTI INDONESIA,,JL LARIANGNYARENG,,,0811412550,,u.cheqnyom.pa@gmail.com,,,,1,73,72,010,005
2693529,CV.ANISAIIN,,BAU MASSEPE,,,,,anisaiin69@gmail.com,,,,1,73,72,011,001
2694833,BANK PAN INDONESIA TBK.,,JL ANDI MAKKASAU,,,042122155,,kcpparepare@yahoo.com,,,,1,73,72,030,003
2695714,KSM SEHATI,,JALAN GELATIK,,,085340658603,,basriparepare1973@gmail.com,,,,1,73,72,030,003
2695899,BANK KB BUKOPIN TBK,,JL ANDI MAKKASAU,,,0421-27799,,bukopin.parepare@gmail.com,,,,1,73,72,030,001
2696208,ADAM JAYA,,PERUMAHAN BTN JAWI-JAWI,,,085342247197,,adamjaya993@gmail.com,,,,1,73,72,020,005
2699077,PATIHONG MEDIA UTAMA,,JALAN MATTIROTASI BARU,,,085240349922,,patihongmediautama@gmail.com,,,,1,73,72,011,003
2700096,SINAR MITRA SEPADAN FINANCE,,JL MATTIROTASI,,,085242467237,,smsfinanceparepare@gmail.com,,,,1,73,72,020,001
2701054,PROJECT BREW,,JL.LASIMING LR 5,,,0811473222,,projectbrewindo@gmail.com,,,,1,73,72,020,005
2701209,MEDIA RAKYAT BERSUARA,,JALAN H. AGUSSALIM NOMOR 118,,,081343527761,,hartatinur7761@gmail.com,,,,1,73,72,011,006
2702763,KSM GOTONG ROYONG,,KESUMA TIMUR,,,085242731330,,ksm.kp.baru@gmail.com,,,,1,73,72,011,006
2703757,LADOMA,,BTN BUMI LAPADDE INDAH,,,08114218336,,wisataladoma@gmail.com,,,,1,73,72,020,005
2704741,SHERINA MEDIA AKTUAL,,JL. H. P. MIDDING NO. 19,,,082348891111,,sherinamediaaktual@mailinator.com,,,,1,73,72,011,
2704979,RASTRA KARYA MANDIRI,,JALAN LINGKAR LAPADDE BTN GRAHA D' NAILA,,,082292682014,,rastrakaryamandiri@gmail.com,,,,1,73,72,020,005
2705087,LEMBAGA KURSUS DAN PELATIHAN (LKP) NINA SAFITRY,,JL KELAPA GADING PERUMAHAN YASMIN GARDEN 1,,,085255611971,,yaylkpns@gmail.com,,,,1,73,72,011,002
2708068,INDOMARCO PRISMATAMA,,JL LAHALEDE,,,085255659569,,fad_adm_taxreg_1@mks.indomaret.co.id,,,,1,73,72,030,004
2710367,SERATUS GLOBAL INTERMEDIA,,JALAN SAWI NOMOR 10,,,085377773888,,seratusglobalmedia@gmail.com,,,,1,73,72,030,003
2710713,PANCA MANDIRI SULAWESI,,JL BAMBU RUNCING,,,081356264668,,pancamnadiri.pajak2018@gmail.com,,,,4,73,72,011,002
2714063,PARALEL INTI NUSANTARA,,JL. LAUPE,,,0811443812,,pt.pinusantara@gmail.com,,,,1,73,72,030,007
2714795,INDO MEDIA AJATAPPARENG,,JALAN HAJI ANDI ARSYAD LORONG DOLOG,,,08883388088,,suarajatappareng@gmail.com,,,,1,73,72,030,006
2715098,TK AISYIYAH 5,,JLN. JALUR DUA PNS WEKKE'E RT. 003 RW. 006,,,0421-26149,,tkaisyiyah5parepare@gmail.COM,,,,1,73,72,010,005
2715310,KARYA NUSANTARA,,JL JEND. M. YUSUF BTN LAPADDE MAS,,,08114109901,,nusantarkarya@gmail.com,,,,1,73,72,020,005
2720642,HIZBULWATHAN,,JL KARAENG BURANE,,,081242633349,,ahezone@gmail.com,,,,1,73,72,020,002
2721206,HAJJAH MARYAM PROPERTI,,JL TASSISO,,,0811964567,,pt.hajjahmaryamproperti@gmail.com,,,,1,73,72,010,005
2721285,TONRANGENG RIVER SIDE,,JALAN JENDRAL MUH YUSUF NO.20,,,082393462163,,trvs.pare@gmail.com,,,,1,73,72,010,004
2722108,"MIDI UTAMA INDONESIA, TBK",,JL BAU MASSEPE,,,04114723070,,tax_staff.mks@mks.mu.co.id,,,,1,73,72,011,006
2722401,USAHA DIGDAYA MUNCUL,,JL H. AGUSSALIM,,,042122978,,efinpare@munculgroup.com,,,,1,73,72,011,006
2722467,DPP KNPI,,JL KARAENG BURANE,,,082187242722,,knpiparepare@gmail.com,,,,1,73,72,020,004
2722858,CAHAYA UJUNG BARU,,JL BAU MASSEPE,,,042121953,,cahayaujungbaru@gmail.com,,,,1,73,72,011,
2724937,GOTONG ROYONG,,JL. H. JAMIL ISMAIL,,,,,royonggotong913@gmail.com,,,,1,73,72,030,004
2725157,HASTIRA JAYA KONSTRUKSI,,JALAN JEND. SUDIRMAN NOMOR 204 A,,,081342998467,,hastirajaya@gmail.com,,,,1,73,72,020,005
2725793,INDAH AULIA CARLOS,,JL MULTAZAM PERUMAHAN CARLOS,,,081356697774,,inacaparepare@gmail.com,,,,1,73,72,011,002
2725964,ADIKA,,JL. LASANGGA PERUM BUKIT MUTIARA INDAH F2/3,,,085241994349,,,,,,1,73,72,010,004
2726672,JOSE,,JL. JEND. SUDIRMAN (INDOMARET),,,0411512292,,IDFVIA@MKS.INDOMARET.CO.ID,,,,1,73,72,011,002
2727902,CAHAYA PANGKEP,,JALAN BAUMASEPPE,,,0411510009,,ulugalungf73y@gmail.com,,,,1,73,72,011,
2728732,DPD MAPANCAS (MAHASISWA PANCASILA) PAREPARE,,JL BAHARUDDIN LR 1,,,08127652033,,a.suryacipta@gmail.com,,,,1,73,72,030,001
2730336,FEDERASI PANJAT TEBING INDONESIA ( FPTI ),,JL. PENDIDIKAN (KOMP. SMPN 6 ),,,085238373232,,,,,,1,73,72,030,007
2733968,CAKRAWALA BUMILAND,,JL. ANDI MAPPANGARA RUKO JAWI-JAWI,,,085323456746,,cakrawala.bumilandpare@gmail.com,,,,1,73,72,020,005
2734668,AFA KLUPAS MEDIA,,PERUMAHAN GRIYA ARHY MANDIRI BLOK B NOMOR 2,,,082346747904,,afaklupasmedia@gmail.com,,,,1,73,72,020,005
2741064,TIGA SERANGKAI INTERNATIONAL,,"JL. MATTIROTASI NO. 153, KAMPUNG BARU",,,24850,,,,,,1,73,72,011,006
2741295,LEMBAGA KURSUS DAN PELATIHAN (LKP) AZZAHRA,,JL JENDERAL SUDIRMAN KAMPUNG MANDAR (BELAKANG MASJID AL-MUTAKADIMIN),,,085299322900,,YAYLKPAZZAHRA@GMAIL.COM,,,,1,73,72,011,002
2743875,KELOMPOK TANI LACUA,,JL BAMBU RUNCING,,,082394777539,,,,,,1,73,72,011,002
2744097,MEDIA WEB TECHNOLOGI,,MERPATI,,,081290008646,,cvmediawebtechnology@gmail.com,,,,1,73,72,010,004
2744906,RUMATA PROPERTINDO AMANAH,,JALAN JOMPIE,,,085399273495,,ahmadrizal257@gmail.com,,,,1,73,72,030,005
2745124,SALAMA TAPADA SALAMA,,JL.H.ANDI ABU BAKAR NOMOR 4,,,085335304871,,salamatapadasalama@gmail.com,,,,1,73,72,020,003
2746680,BFI FINANCE INDONESIA TBK.,,"JL ANDI MAKASSAU NO 172, UJUNG BARU",,,0421-23030,,gugun.nugraha@bfi.co.id,,,,1,73,72,020,003
2748912,BERSAMA ZATTA MULYA,,JL. BAU MASSEPE,,,081224800500,,FICO@ELZATTA.COM,,,,1,73,72,020,002
2749243,SAWITTO MALLOMO INDAH,,JL. JEND MUH YUSUF,,,042126212,,sawitto.mi@yahoo.com,,,,1,73,72,010,004
2750153,HASTAMA TECHNOLOGIES,,JL. MINRULANGNGE,,,082137927778,,admin@hastamatechnologies.co.id,,,,1,73,72,011,002
2751724,MAJELIS TAKLIM AL-MUWAHIDDIN,,JL DRS SYAMSUL ALAM BULU,,,085242922472,,mtalmuwahhidin@gmail.com,,,,1,73,72,010,004
2752640,ZARINDAH PERDANA,,JL H AGUSSALIM,,,0421-2915198,,saofarsimanjaa@gmail.com,,,,1,73,72,020,001
2754205,PARE MEDIA TECH,,JALAN HAJI ANDI AJAIB,,,085239101901,,paremediatech@gmail.com,,,,1,73,72,030,004
2755947,AL ZHAFIRA,,JL. NUSANTRA,,,087853104167,,pensiunsoppeng3-zhafira@yahoo.com,,,,1,73,72,020,003
2757384,HENSUM,,JALAN SUAKA ALAM LESTARI,,,085757501487,,cv.hensum@gmail.com,,,,1,73,72,011,002
2758004,LPK YANI SALON,,"JALAN KALIMNTAN NO.65, UJUNG SABBANG",,,,,LPKyaniparepare@yahoo.co.id,,,,1,73,72,020,003
2760425,MEDION ARDHIKA BHAKTI,,"JL. AGUSSALIM NO 193 RT 002 RW 004, KAMPUNG BARU",,,0421-3312250,,ptmedionardhikabhakti58@gmail.com,,,,1,73,72,011,006
2763896,COMPUTINDO MEGATAMA RAYA,,"JL. BUMI ASRI PER MARHAM ALAL RAYA BLOK A3 RT.002 RW.003, BUMI HARAPAN",,,08124271672,,cipunk2000@yahoo.com,,,,1,73,72,011,002
2764144,SOSIAL DAN PENDIDIKAN HAMFAR,,"INDUSTRI KECIL I/4 RT.01 RW.08, BUKIT INDAH",,,0421-23137,,yayasanpendidikanhamfar@gmail.com,,,,1,73,72,030,005
2764644,BIO LESTARI,,"JALAN LASINRANG LR 36 NO.15, KAMPUNG PISANG",,,,,biolestari21@gmail.com,,,,1,73,72,030,001
2765245,KSM LAKESSI BERSATU,,PERTAMINA,,,,,ksmlakessibersatu@gmail.com,,,,1,73,72,030,002
2767266,FIRDALAND INDAH PROPERTY,,JL. LASANGGA WEKKE'E,,,085299566697,,Firdalandindahproperty@gmail.com,,,,1,73,72,010,004
2768098,AIRAH AZKA SAKTIKA,,JL JEND MUH YUSUF,,,082394777114,,airahazkasakti@gmail.com,,,,1,73,72,010,004
2768607,CAHAYA WATAMPONE,,"JL.SULAWESI NO.2 PAREPARE, UJUNG SABBANG",,,,,,,,,4,73,72,020,003
2769699,AMANDA,,"JL.ATLETIK NO.17 RT.002 RW.001, LAPADDE",,,042123996,,yayasanamanda@yahoo.com,,,,1,73,72,020,005
2772442,EKSOTIKA PERMATA SARI,,JL. JEND. SUDIRMAN,,,085255280323,,foiparepare@yahoo.com,,,,1,73,72,020,005
2773041,MI DDI TAQWA LAKESSI KOTA PAREPARE,,JL. LASINRANG,,,081343691601,,jamilabdullah72061@gmail.com,,,,1,73,72,030,002
2775313,YANT AYU,,JL. ANDI MAKKASAU,,,081355064399,,yayasanyantayu@gmail.com,,,,1,73,72,030,004
2778832,KANZA SEJAHTERA,,JL. CHALIK (DEPAN BRIMOB),,,081343950070,,kanzasejahtera,,,,1,73,72,011,003
2779812,ARISTA JAYA,,JL LINGKAR LOMPOE,,,0411-5057872,,aristajayaparepare28@gmail.com,,,,1,73,72,010,004
2781480,KARUNIA SEGAR TIGA,,"JL. BAU MASSEPE RT 002 RW 004 KEL KAMPUNG BARU KEC. BACUKIKI BARAT, KOTA PARE PARE, SULAWESI SELATAN 99121",,,,,spv.pareparebaumassepe@meatnfresh.co.id,,,,1,73,72,011,006
2781794,JTRUST OLYMPINDO MULTI FINANCE,,JALAN BALANA,,,08212917191,,omf.pare.hrd@olympindo.co.id,,,,1,73,72,011,
2785044,LPK YANT AYU SALON,,"JALAN A.MAKKASAU NO.125, UJUNG LARE",,,,,lkpyantayu789@gmail.com,,,,1,73,72,030,004
2785794,IHSANUL AMAL PAREPARE,,JL JEND AHMAD YANI KM.4 PERUM ORCHID B/12,,,081339724612,,ihsanulamalparepare@gmail.com,,,,1,73,72,030,005
2793001,HANRIMA ABADI,,JL ANDI MAPPATOLA (73.72.030.002.001.0034),,,04213312330,,pt.hanrimaabadipajak@yahoo.com,,,,1,73,72,030,003
2796012,ARRO PERKASA MANDIRI,,PERUMNAS LOMPOE BLOK H NOMOR 103,,,08114193666,,ptarroperkasamandiri@gmail.com,,,,4,73,72,010,005
2797358,ANDIRAH,,"BTN TIMURAMA BLOK A.14 NO.1 RT.002 RW.007, LOMPOE",,,081355686759,,,,,,1,73,72,010,004
2798411,LPK HARAPAN SEJAHTERA,,JALAN JALUR II,,,085255630555,,harapansejahtera@yopmail.com,,,,1,73,72,011,002
2801437,ASURANSI JIWA INDONESIA,,"JL. BAU MASSEPE NO. 69-73, CAPPAGALUNG",,,0421-26937,,,,,,1,73,72,011,
2806356,LEMBAGA KURSUS DAN PELATIHAN (LKP) MELATI,,PERUMAHAN BTN GRIYA BUKIT HARMONI,,,085221940276,,annisaparfumlaundry@gmail.com,,,,1,73,72,020,005
2810513,SAHARA,,"JL LASANGGA NO.43 RT.002 RW.002, WATTANG BACUKIKI",,,0421-3310838,,saharasaparuddin@yahoo.com,,,,1,73,72,010,
2812894,CENTRAL JAYA PERKASA,,JL LASINRANG,,,082188012828,,herdysentosa@gmail.com,,,,1,73,72,030,002
2814536,BATARI SOJI CENTER,,LAUPE,,,085338257777,,batarisojicenter@gmail.com,,,,1,73,72,030,007
2815057,ORGANISASI WANITA ISLAM,,JL AMAL BAKTI KOMPLEKS IAIN PAREPARE,,,042126632,,wanitaislamparepare@gmail.com,,,,1,73,72,030,007
2815345,SAVARAZ CAHAYA MAKMUR,,JL USMAN ISA,,,042121129,,cahayasavaraz@gmail.com,,,,1,73,72,020,002
